venda_id,data,vendedor_id,regiao,categoria,produto,quantidade,preco_unitario,desconto_pct,receita,custo,lucro
16007,2023-10-19,9,Sudeste,Notebooks,HP Pavilion,2,3108.29,0.05,5905.75,4354.56,1551.19
16008,2023-10-19,9,Sudeste,Acessórios,Carregador 65W,14,107.18,0.07,1395.48,816.48,579.0
16009,2023-10-19,10,Sudeste,Acessórios,Cabo USB-C,20,102.66,0.06,1930.01,1166.4,763.61
16010,2023-10-19,10,Sudeste,Smartphones,iPhone 13,1,2055.58,0.04,1973.36,1518.48,454.88
16011,2023-10-19,11,Centro-Oeste,Notebooks,Asus VivoBook,2,3182.24,0.11,5664.39,4354.56,1309.83
16012,2023-10-19,11,Centro-Oeste,Notebooks,Lenovo IdeaPad,1,3132.97,0.08,2882.33,2177.28,705.05
16013,2023-10-19,12,Centro-Oeste,Monitores,"AOC 24""",3,1181.22,0.06,3331.04,2423.52,907.52
16014,2023-10-19,12,Centro-Oeste,Smartphones,iPhone 13,2,2045.49,0.12,3600.06,3036.96,563.1
16015,2023-10-19,13,Centro-Oeste,Monitores,"Dell 27""",1,1200.17,0.12,1056.15,807.84,248.31
16016,2023-10-19,13,Centro-Oeste,Monitores,"Samsung 32""",2,1209.86,0.03,2347.13,1615.68,731.45
16017,2023-10-19,14,Centro-Oeste,Periféricos,Webcam Logitech,3,193.7,0.15,493.93,408.24,85.69
16018,2023-10-19,15,Norte,Smartphones,iPhone 13,3,2204.23,0.14,5686.91,4555.44,1131.47
16019,2023-10-19,16,Norte,Monitores,"LG 24""",2,1081.13,0.09,1967.66,1615.68,351.98
16020,2023-10-19,16,Norte,Notebooks,HP Pavilion,2,2778.74,0.07,5168.46,4354.56,813.9
16021,2023-10-19,17,Norte,Notebooks,HP Pavilion,2,3367.91,0.13,5860.16,4354.56,1505.6
16022,2023-10-19,17,Norte,Monitores,"Samsung 32""",1,1288.61,0.06,1211.29,807.84,403.45
16023,2023-10-19,17,Norte,Smartphones,iPhone 13,3,2145.81,0.12,5664.94,4555.44,1109.5
16024,2023-10-19,18,Norte,Monitores,"AOC 24""",3,1228.1,0.06,3463.24,2423.52,1039.72
16025,2023-10-19,19,Nordeste,Smartphones,Motorola Edge,3,2083.97,0.11,5564.2,4555.44,1008.76
16026,2023-10-19,19,Nordeste,Acessórios,Carregador 65W,13,91.71,0.04,1144.54,758.16,386.38
16027,2023-10-19,19,Nordeste,Periféricos,Teclado Redragon,6,203.41,0.21,964.16,816.48,147.68
16028,2023-10-19,20,Nordeste,Acessórios,Carregador 65W,9,105.98,0.07,887.05,524.88,362.17
16029,2023-10-19,21,Nordeste,Periféricos,Mouse Logitech,5,196.44,0.19,795.58,680.4,115.18
16030,2023-10-19,22,Nordeste,Smartphones,iPhone 13,2,2265.23,0.03,4394.55,3036.96,1357.59
16031,2023-10-20,1,Sul,Monitores,"Samsung 32""",3,1313.01,0.09,3584.52,2423.52,1161.0
16032,2023-10-20,1,Sul,Acessórios,Suporte Notebook,12,94.97,0.03,1105.45,699.84,405.61
16033,2023-10-20,2,Sul,Acessórios,Suporte Notebook,11,110.07,0.1,1089.69,641.52,448.17
16034,2023-10-20,2,Sul,Periféricos,Teclado Redragon,3,196.15,0.18,482.53,408.24,74.29
16035,2023-10-20,3,Sul,Periféricos,Webcam Logitech,10,209.81,0.18,1720.44,1360.8,359.64
16036,2023-10-20,4,Sul,Smartphones,iPhone 13,3,1931.76,0.06,5447.56,4555.44,892.12
16037,2023-10-20,4,Sul,Monitores,"AOC 24""",1,1239.74,0.08,1140.56,807.84,332.72
16038,2023-10-20,5,Sudeste,Monitores,"Samsung 32""",1,1183.16,0.03,1147.67,807.84,339.83
16039,2023-10-20,6,Sudeste,Smartphones,Samsung A54,1,2210.99,0.05,2100.44,1518.48,581.96
16040,2023-10-20,6,Sudeste,Periféricos,Mouse Logitech,8,186.37,0.15,1267.32,1088.64,178.68
16041,2023-10-20,8,Sudeste,Smartphones,Motorola Edge,1,2294.6,0.07,2133.98,1518.48,615.5
16042,2023-10-20,8,Sudeste,Smartphones,Motorola Edge,1,2324.26,0.04,2231.29,1518.48,712.81
16043,2023-10-20,8,Sudeste,Smartphones,Motorola Edge,1,2355.75,0.04,2261.52,1518.48,743.04
16044,2023-10-20,10,Sudeste,Acessórios,Suporte Notebook,8,96.97,0.08,713.7,466.56,247.14
16045,2023-10-20,11,Centro-Oeste,Acessórios,Cabo USB-C,13,109.8,0.1,1284.66,758.16,526.5
16046,2023-10-20,12,Centro-Oeste,Notebooks,Asus VivoBook,1,3252.38,0.07,3024.71,2177.28,847.43
16047,2023-10-20,12,Centro-Oeste,Notebooks,Lenovo IdeaPad,2,2836.7,0.05,5389.73,4354.56,1035.17
16048,2023-10-20,13,Centro-Oeste,Monitores,"Samsung 32""",3,1355.57,0.06,3822.71,2423.52,1399.19
16049,2023-10-20,17,Norte,Monitores,"Samsung 32""",1,1211.82,0.09,1102.76,807.84,294.92
16050,2023-10-20,17,Norte,Notebooks,Dell Inspiron,1,3087.29,0.13,2685.94,2177.28,508.66
16051,2023-10-20,18,Norte,Notebooks,Dell Inspiron,1,3447.3,0.05,3274.93,2177.28,1097.65
16052,2023-10-20,18,Norte,Smartphones,Motorola Edge,3,2194.82,0.09,5991.86,4555.44,1436.42
16053,2023-10-20,19,Nordeste,Smartphones,Xiaomi 12,1,1944.26,0.09,1769.28,1518.48,250.8
16054,2023-10-20,19,Nordeste,Notebooks,Asus VivoBook,2,3069.28,0.07,5708.86,4354.56,1354.3
16055,2023-10-20,19,Nordeste,Acessórios,Carregador 65W,9,89.19,0.06,754.55,524.88,229.67
16056,2023-10-20,20,Nordeste,Notebooks,Dell Inspiron,1,3085.66,0.03,2993.09,2177.28,815.81
16057,2023-10-20,21,Nordeste,Periféricos,Teclado Redragon,10,191.13,0.2,1529.04,1360.8,168.24
16058,2023-10-20,21,Nordeste,Acessórios,Carregador 65W,13,91.24,0.11,1055.65,758.16,297.49
16059,2023-10-20,21,Nordeste,Monitores,"AOC 24""",2,1088.39,0.1,1959.1,1615.68,343.42
16060,2023-10-20,22,Nordeste,Periféricos,Headset HyperX,3,199.54,0.16,502.84,408.24,94.6
16061,2023-10-20,22,Nordeste,Notebooks,Asus VivoBook,2,3228.46,0.08,5940.37,4354.56,1585.81
16062,2023-10-21,1,Sul,Monitores,"Dell 27""",1,1346.68,0.1,1212.01,807.84,404.17
16063,2023-10-21,1,Sul,Acessórios,Hub USB,5,108.4,0.04,520.32,291.6,228.72
16064,2023-10-21,1,Sul,Periféricos,Headset HyperX,2,193.32,0.17,320.91,272.16,48.75
16065,2023-10-21,2,Sul,Notebooks,Lenovo IdeaPad,2,3096.23,0.07,5758.99,4354.56,1404.43
16066,2023-10-21,5,Sudeste,Monitores,"Samsung 32""",1,1222.99,0.1,1100.69,807.84,292.85
16067,2023-10-21,6,Sudeste,Periféricos,Headset HyperX,5,208.65,0.12,918.06,680.4,237.66
16068,2023-10-21,8,Sudeste,Notebooks,Dell Inspiron,1,2806.25,0.08,2581.75,2177.28,404.47
16069,2023-10-21,10,Sudeste,Periféricos,Headset HyperX,3,203.39,0.16,512.54,408.24,104.3
16070,2023-10-21,11,Centro-Oeste,Smartphones,Xiaomi 12,2,2000.87,0.05,3801.65,3036.96,764.69
16071,2023-10-21,12,Centro-Oeste,Notebooks,HP Pavilion,1,3095.14,0.07,2878.48,2177.28,701.2
16072,2023-10-21,12,Centro-Oeste,Monitores,"LG 24""",2,1145.34,0.12,2015.8,1615.68,400.12
16073,2023-10-21,13,Centro-Oeste,Monitores,"Samsung 32""",1,1128.9,0.06,1061.17,807.84,253.33
16074,2023-10-21,18,Norte,Periféricos,Teclado Redragon,4,195.33,0.2,625.06,544.32,80.74
16075,2023-10-21,19,Nordeste,Periféricos,Teclado Redragon,1,176.74,0.2,141.39,136.08,5.31
16076,2023-10-21,19,Nordeste,Periféricos,Headset HyperX,3,215.94,0.15,550.65,408.24,142.41
16077,2023-10-21,19,Nordeste,Monitores,"Samsung 32""",1,1196.37,0.11,1064.77,807.84,256.93
16078,2023-10-21,20,Nordeste,Smartphones,Xiaomi 12,3,2090.44,0.11,5581.47,4555.44,1026.03
16079,2023-10-21,20,Nordeste,Smartphones,Samsung A54,2,2148.66,0.09,3910.56,3036.96,873.6
16080,2023-10-21,21,Nordeste,Monitores,"AOC 24""",2,1151.54,0.11,2049.74,1615.68,434.06
16081,2023-10-21,21,Nordeste,Smartphones,Motorola Edge,1,2069.44,0.12,1821.11,1518.48,302.63
16082,2023-10-21,22,Nordeste,Periféricos,Headset HyperX,3,198.4,0.16,499.97,408.24,91.73
16083,2023-10-22,4,Sul,Notebooks,Dell Inspiron,1,3443.28,0.04,3305.55,2177.28,1128.27
16084,2023-10-22,5,Sudeste,Acessórios,Carregador 65W,20,99.27,0.05,1886.13,1166.4,719.73
16085,2023-10-22,5,Sudeste,Periféricos,Teclado Redragon,2,192.99,0.12,339.66,272.16,67.5
16086,2023-10-22,6,Sudeste,Monitores,"Dell 27""",3,1116.03,0.03,3247.65,2423.52,824.13
16087,2023-10-22,6,Sudeste,Acessórios,Hub USB,8,107.87,0.02,845.7,466.56,379.14
16088,2023-10-22,6,Sudeste,Notebooks,Dell Inspiron,2,2968.52,0.05,5640.19,4354.56,1285.63
16089,2023-10-22,8,Sudeste,Monitores,"Dell 27""",1,1075.35,0.07,1000.08,807.84,192.24
16090,2023-10-22,9,Sudeste,Acessórios,Hub USB,5,95.64,0.03,463.85,291.6,172.25
16091,2023-10-22,9,Sudeste,Monitores,"Samsung 32""",1,1315.98,0.06,1237.02,807.84,429.18
16092,2023-10-22,11,Centro-Oeste,Periféricos,Mouse Logitech,5,194.62,0.19,788.21,680.4,107.81
16093,2023-10-22,12,Centro-Oeste,Smartphones,Samsung A54,1,2174.15,0.07,2021.96,1518.48,503.48
16094,2023-10-22,12,Centro-Oeste,Notebooks,Asus VivoBook,1,3112.28,0.11,2769.93,2177.28,592.65
16095,2023-10-22,19,Nordeste,Periféricos,Webcam Logitech,9,220.41,0.17,1646.46,1224.72,421.74
16096,2023-10-22,19,Nordeste,Monitores,"AOC 24""",1,1312.47,0.11,1168.1,807.84,360.26
16097,2023-10-22,21,Nordeste,Periféricos,Mouse Logitech,3,175.8,0.22,411.37,408.24,3.13
16098,2023-10-23,1,Sul,Acessórios,Suporte Notebook,8,93.48,0.07,695.49,466.56,228.93
16099,2023-10-23,1,Sul,Monitores,"Dell 27""",1,1103.46,0.1,993.11,807.84,185.27
16100,2023-10-23,1,Sul,Notebooks,Asus VivoBook,1,3295.45,0.06,3097.72,2177.28,920.44
16101,2023-10-23,2,Sul,Smartphones,Xiaomi 12,2,1936.26,0.06,3640.17,3036.96,603.21
16102,2023-10-23,3,Sul,Periféricos,Headset HyperX,2,187.32,0.16,314.7,272.16,42.54
16103,2023-10-23,5,Sudeste,Smartphones,Motorola Edge,3,2221.02,0.09,6063.38,4555.44,1507.94
16104,2023-10-23,6,Sudeste,Acessórios,Hub USB,18,101.41,0.02,1788.87,1049.76,739.11
16105,2023-10-23,6,Sudeste,Acessórios,Cabo USB-C,12,102.31,0.05,1166.33,699.84,466.49
16106,2023-10-23,6,Sudeste,Smartphones,Xiaomi 12,1,2078.93,0.08,1912.62,1518.48,394.14
16107,2023-10-23,7,Sudeste,Notebooks,Asus VivoBook,1,3418.02,0.09,3110.4,2177.28,933.12
16108,2023-10-23,7,Sudeste,Acessórios,Hub USB,2,110.72,0.05,210.37,116.64,93.73
16109,2023-10-23,8,Sudeste,Monitores,"AOC 24""",1,1197.02,0.06,1125.2,807.84,317.36
16110,2023-10-23,9,Sudeste,Periféricos,Mouse Logitech,10,187.08,0.17,1552.76,1360.8,191.96
16111,2023-10-23,11,Centro-Oeste,Periféricos,Mouse Logitech,1,190.13,0.18,155.91,136.08,19.83
16112,2023-10-23,11,Centro-Oeste,Smartphones,Motorola Edge,2,1905.48,0.03,3696.63,3036.96,659.67
16113,2023-10-23,13,Centro-Oeste,Periféricos,Headset HyperX,9,179.46,0.18,1324.41,1224.72,99.69
16114,2023-10-23,14,Centro-Oeste,Notebooks,HP Pavilion,1,3227.7,0.03,3130.87,2177.28,953.59
16115,2023-10-23,15,Norte,Monitores,"Dell 27""",3,1118.0,0.07,3119.22,2423.52,695.7
16116,2023-10-23,16,Norte,Periféricos,Mouse Logitech,6,175.49,0.23,810.76,816.48,0.01
16117,2023-10-23,19,Nordeste,Monitores,"LG 24""",1,1246.46,0.05,1184.14,807.84,376.3
16118,2023-10-23,20,Nordeste,Notebooks,Lenovo IdeaPad,1,2941.35,0.05,2794.28,2177.28,617.0
16119,2023-10-23,21,Nordeste,Acessórios,Hub USB,14,93.24,0.09,1187.88,816.48,371.4
16120,2023-10-24,1,Sul,Monitores,"Samsung 32""",2,1144.8,0.04,2198.02,1615.68,582.34
16121,2023-10-24,2,Sul,Notebooks,HP Pavilion,1,3372.48,0.03,3271.31,2177.28,1094.03
16122,2023-10-24,4,Sul,Smartphones,Xiaomi 12,3,2035.51,0.09,5556.94,4555.44,1001.5
16123,2023-10-24,5,Sudeste,Monitores,"Samsung 32""",3,1286.25,0.07,3588.64,2423.52,1165.12
16124,2023-10-24,6,Sudeste,Monitores,"Dell 27""",3,1231.63,0.03,3584.04,2423.52,1160.52
16125,2023-10-24,6,Sudeste,Smartphones,Samsung A54,2,2247.04,0.06,4224.44,3036.96,1187.48
16126,2023-10-24,6,Sudeste,Periféricos,Webcam Logitech,2,218.33,0.15,371.16,272.16,99.0
16127,2023-10-24,7,Sudeste,Periféricos,Webcam Logitech,1,193.37,0.14,166.3,136.08,30.22
16128,2023-10-24,7,Sudeste,Periféricos,Headset HyperX,2,216.37,0.18,354.85,272.16,82.69
16129,2023-10-24,10,Sudeste,Periféricos,Mouse Logitech,3,220.65,0.15,562.66,408.24,154.42
16130,2023-10-24,12,Centro-Oeste,Acessórios,Cabo USB-C,2,111.71,0.04,214.48,116.64,97.84
16131,2023-10-24,14,Centro-Oeste,Smartphones,Motorola Edge,2,2133.12,0.06,4010.27,3036.96,973.31
16132,2023-10-24,15,Norte,Periféricos,Webcam Logitech,7,187.61,0.2,1050.62,952.56,98.06
16133,2023-10-24,15,Norte,Periféricos,Teclado Redragon,2,182.07,0.24,276.75,272.16,4.59
16134,2023-10-24,15,Norte,Monitores,"LG 24""",1,1219.1,0.11,1085.0,807.84,277.16
16135,2023-10-24,17,Norte,Notebooks,Lenovo IdeaPad,1,3331.62,0.12,2931.83,2177.28,754.55
16136,2023-10-24,19,Nordeste,Periféricos,Headset HyperX,3,214.1,0.15,545.95,408.24,137.71
16137,2023-10-24,20,Nordeste,Smartphones,Samsung A54,3,2165.03,0.04,6235.29,4555.44,1679.85
16138,2023-10-24,21,Nordeste,Monitores,"Dell 27""",2,1096.69,0.04,2105.64,1615.68,489.96
16139,2023-10-25,1,Sul,Monitores,"LG 24""",2,1303.62,0.07,2424.73,1615.68,809.05
16140,2023-10-25,1,Sul,Notebooks,Lenovo IdeaPad,1,3394.0,0.06,3190.36,2177.28,1013.08
16141,2023-10-25,2,Sul,Periféricos,Mouse Logitech,9,190.05,0.2,1368.36,1224.72,143.64
16142,2023-10-25,3,Sul,Periféricos,Teclado Redragon,1,207.42,0.12,182.53,136.08,46.45
16143,2023-10-25,3,Sul,Periféricos,Webcam Logitech,1,199.89,0.19,161.91,136.08,25.83
16144,2023-10-25,5,Sudeste,Smartphones,iPhone 13,1,1945.21,0.03,1886.85,1518.48,368.37
16145,2023-10-25,7,Sudeste,Acessórios,Cabo USB-C,12,110.48,0.03,1285.99,699.84,586.15
16146,2023-10-25,8,Sudeste,Acessórios,Suporte Notebook,13,98.27,0.07,1188.08,758.16,429.92
16147,2023-10-25,8,Sudeste,Acessórios,Cabo USB-C,3,92.2,0.08,254.47,174.96,79.51
16148,2023-10-25,10,Sudeste,Acessórios,Suporte Notebook,2,98.52,0.06,185.22,116.64,68.58
16149,2023-10-25,11,Centro-Oeste,Acessórios,Cabo USB-C,9,106.92,0.11,856.43,524.88,331.55
16150,2023-10-25,14,Centro-Oeste,Monitores,"Samsung 32""",2,1351.87,0.07,2514.48,1615.68,898.8
16151,2023-10-25,15,Norte,Notebooks,Dell Inspiron,2,3109.66,0.06,5846.16,4354.56,1491.6
16152,2023-10-25,20,Nordeste,Notebooks,Asus VivoBook,2,3090.13,0.05,5871.25,4354.56,1516.69
16153,2023-10-25,21,Nordeste,Notebooks,HP Pavilion,2,3047.89,0.11,5425.24,4354.56,1070.68
16154,2023-10-25,21,Nordeste,Monitores,"Dell 27""",3,1270.77,0.04,3659.82,2423.52,1236.3
16155,2023-10-25,22,Nordeste,Acessórios,Hub USB,13,100.22,0.07,1211.66,758.16,453.5
16156,2023-10-26,1,Sul,Monitores,"Dell 27""",3,1155.67,0.08,3189.65,2423.52,766.13
16157,2023-10-26,2,Sul,Periféricos,Mouse Logitech,5,178.45,0.2,713.8,680.4,33.4
16158,2023-10-26,2,Sul,Smartphones,iPhone 13,3,2280.29,0.02,6704.05,4555.44,2148.61
16159,2023-10-26,2,Sul,Periféricos,Headset HyperX,5,213.36,0.2,853.44,680.4,173.04
16160,2023-10-26,5,Sudeste,Smartphones,iPhone 13,3,1964.91,0.05,5599.99,4555.44,1044.55
16161,2023-10-26,5,Sudeste,Notebooks,Lenovo IdeaPad,2,3003.89,0.06,5647.31,4354.56,1292.75
16162,2023-10-26,5,Sudeste,Periféricos,Teclado Redragon,7,202.93,0.12,1250.05,952.56,297.49
16163,2023-10-26,6,Sudeste,Periféricos,Teclado Redragon,5,222.83,0.14,958.17,680.4,277.77
16164,2023-10-26,6,Sudeste,Smartphones,Xiaomi 12,1,2296.05,0.05,2181.25,1518.48,662.77
16165,2023-10-26,6,Sudeste,Notebooks,Dell Inspiron,2,2878.61,0.09,5239.07,4354.56,884.51
16166,2023-10-26,7,Sudeste,Periféricos,Mouse Logitech,10,221.17,0.18,1813.59,1360.8,452.79
16167,2023-10-26,8,Sudeste,Monitores,"AOC 24""",3,1084.39,0.1,2927.85,2423.52,504.33
16168,2023-10-26,9,Sudeste,Periféricos,Teclado Redragon,10,176.41,0.19,1428.92,1360.8,68.12
16169,2023-10-26,10,Sudeste,Monitores,"Samsung 32""",2,1268.21,0.07,2358.87,1615.68,743.19
16170,2023-10-26,11,Centro-Oeste,Acessórios,Carregador 65W,4,87.57,0.11,311.75,233.28,78.47
16171,2023-10-26,12,Centro-Oeste,Periféricos,Mouse Logitech,9,199.55,0.16,1508.6,1224.72,283.88
16172,2023-10-26,13,Centro-Oeste,Periféricos,Mouse Logitech,8,192.28,0.2,1230.59,1088.64,141.95
16173,2023-10-26,13,Centro-Oeste,Periféricos,Webcam Logitech,9,196.68,0.21,1398.39,1224.72,173.67
16174,2023-10-26,14,Centro-Oeste,Monitores,"AOC 24""",2,1188.73,0.03,2306.14,1615.68,690.46
16175,2023-10-26,15,Norte,Periféricos,Webcam Logitech,3,202.48,0.25,455.58,408.24,47.34
16176,2023-10-26,18,Norte,Acessórios,Carregador 65W,12,95.91,0.15,978.28,699.84,278.44
16177,2023-10-26,19,Nordeste,Monitores,"Dell 27""",3,1112.2,0.03,3236.5,2423.52,812.98
16178,2023-10-26,19,Nordeste,Monitores,"Samsung 32""",2,1352.99,0.09,2462.44,1615.68,846.76
16179,2023-10-26,20,Nordeste,Acessórios,Cabo USB-C,5,90.29,0.11,401.79,291.6,110.19
16180,2023-10-26,20,Nordeste,Monitores,"Dell 27""",3,1194.66,0.11,3189.74,2423.52,766.22
16181,2023-10-26,21,Nordeste,Monitores,"Samsung 32""",3,1093.57,0.08,3018.25,2423.52,594.73
16182,2023-10-26,21,Nordeste,Notebooks,Asus VivoBook,1,2972.65,0.1,2675.39,2177.28,498.11
16183,2023-10-26,22,Nordeste,Monitores,"LG 24""",1,1296.64,0.05,1231.81,807.84,423.97
16184,2023-10-27,2,Sul,Smartphones,Samsung A54,2,2016.29,0.07,3750.3,3036.96,713.34
16185,2023-10-27,3,Sul,Notebooks,Lenovo IdeaPad,2,3076.76,0.04,5907.38,4354.56,1552.82
16186,2023-10-27,3,Sul,Monitores,"Dell 27""",2,1086.02,0.02,2128.6,1615.68,512.92
16187,2023-10-27,4,Sul,Notebooks,Lenovo IdeaPad,2,3375.94,0.09,6144.21,4354.56,1789.65
16188,2023-10-27,5,Sudeste,Smartphones,Samsung A54,2,2117.78,0.06,3981.43,3036.96,944.47
16189,2023-10-27,5,Sudeste,Monitores,"Samsung 32""",2,1271.2,0.02,2491.55,1615.68,875.87
16190,2023-10-27,5,Sudeste,Notebooks,HP Pavilion,1,2774.92,0.07,2580.68,2177.28,403.4
16191,2023-10-27,6,Sudeste,Smartphones,Motorola Edge,1,2027.13,0.04,1946.04,1518.48,427.56
16192,2023-10-27,6,Sudeste,Notebooks,Asus VivoBook,2,3329.93,0.04,6393.47,4354.56,2038.91
16193,2023-10-27,6,Sudeste,Periféricos,Headset HyperX,4,205.2,0.12,722.3,544.32,177.98
16194,2023-10-27,7,Sudeste,Smartphones,Samsung A54,2,1882.74,0.1,3388.93,3036.96,351.97
16195,2023-10-27,9,Sudeste,Monitores,"Samsung 32""",1,1292.29,0.02,1266.44,807.84,458.6
16196,2023-10-27,9,Sudeste,Notebooks,Dell Inspiron,1,3004.34,0.07,2794.04,2177.28,616.76
16197,2023-10-27,11,Centro-Oeste,Notebooks,HP Pavilion,1,3116.16,0.07,2898.03,2177.28,720.75
16198,2023-10-27,12,Centro-Oeste,Acessórios,Carregador 65W,13,97.97,0.09,1158.99,758.16,400.83
16199,2023-10-27,13,Centro-Oeste,Smartphones,iPhone 13,2,2353.88,0.1,4236.98,3036.96,1200.02
16200,2023-10-27,16,Norte,Acessórios,Carregador 65W,11,93.56,0.15,874.79,641.52,233.27
16201,2023-10-27,19,Nordeste,Smartphones,Xiaomi 12,1,2056.55,0.04,1974.29,1518.48,455.81
16202,2023-10-27,22,Nordeste,Smartphones,Xiaomi 12,1,2088.64,0.03,2025.98,1518.48,507.5
16203,2023-10-27,22,Nordeste,Periféricos,Mouse Logitech,4,213.16,0.2,682.11,544.32,137.79
16204,2023-10-28,1,Sul,Periféricos,Mouse Logitech,1,215.77,0.16,181.25,136.08,45.17
16205,2023-10-28,1,Sul,Monitores,"LG 24""",2,1189.39,0.09,2164.69,1615.68,549.01
16206,2023-10-28,3,Sul,Acessórios,Cabo USB-C,3,111.75,0.07,311.78,174.96,136.82
16207,2023-10-28,5,Sudeste,Notebooks,Dell Inspiron,1,2906.49,0.09,2644.91,2177.28,467.63
16208,2023-10-28,5,Sudeste,Monitores,"Dell 27""",1,1153.83,0.05,1096.14,807.84,288.3
16209,2023-10-28,6,Sudeste,Acessórios,Carregador 65W,5,99.08,0.03,480.54,291.6,188.94
16210,2023-10-28,6,Sudeste,Acessórios,Hub USB,1,105.14,0.09,95.68,58.32,37.36
16211,2023-10-28,7,Sudeste,Smartphones,Samsung A54,3,1988.67,0.04,5727.37,4555.44,1171.93
16212,2023-10-28,9,Sudeste,Periféricos,Mouse Logitech,9,189.95,0.18,1401.83,1224.72,177.11
16213,2023-10-28,11,Centro-Oeste,Notebooks,HP Pavilion,1,3371.13,0.04,3236.28,2177.28,1059.0
16214,2023-10-28,11,Centro-Oeste,Acessórios,Suporte Notebook,1,110.28,0.11,98.15,58.32,39.83
16215,2023-10-28,12,Centro-Oeste,Notebooks,Asus VivoBook,1,2986.57,0.08,2747.64,2177.28,570.36
16216,2023-10-28,12,Centro-Oeste,Smartphones,Motorola Edge,3,2138.74,0.08,5902.92,4555.44,1347.48
16217,2023-10-28,13,Centro-Oeste,Smartphones,Samsung A54,2,2286.52,0.12,4024.28,3036.96,987.32
16218,2023-10-28,20,Nordeste,Periféricos,Headset HyperX,2,197.36,0.22,307.88,272.16,35.72
16219,2023-10-28,20,Nordeste,Periféricos,Teclado Redragon,7,220.36,0.19,1249.44,952.56,296.88
16220,2023-10-28,21,Nordeste,Periféricos,Headset HyperX,9,200.6,0.16,1516.54,1224.72,291.82
16221,2023-10-28,21,Nordeste,Smartphones,Motorola Edge,2,2324.55,0.06,4370.15,3036.96,1333.19
16222,2023-10-29,1,Sul,Smartphones,Samsung A54,3,1899.23,0.08,5241.87,4555.44,686.43
16223,2023-10-29,1,Sul,Monitores,"AOC 24""",2,1199.28,0.05,2278.63,1615.68,662.95
16224,2023-10-29,3,Sul,Monitores,"AOC 24""",3,1272.92,0.08,3513.26,2423.52,1089.74
16225,2023-10-29,4,Sul,Notebooks,Asus VivoBook,2,3196.29,0.04,6136.88,4354.56,1782.32
16226,2023-10-29,5,Sudeste,Acessórios,Suporte Notebook,3,105.53,0.03,307.09,174.96,132.13
16227,2023-10-29,5,Sudeste,Notebooks,Asus VivoBook,1,3241.7,0.06,3047.2,2177.28,869.92
16228,2023-10-29,5,Sudeste,Smartphones,Samsung A54,2,2232.04,0.08,4106.95,3036.96,1069.99
16229,2023-10-29,6,Sudeste,Notebooks,Dell Inspiron,2,2901.59,0.09,5280.89,4354.56,926.33
16230,2023-10-29,6,Sudeste,Smartphones,Motorola Edge,3,2035.79,0.08,5618.78,4555.44,1063.34
16231,2023-10-29,7,Sudeste,Smartphones,iPhone 13,3,2052.36,0.05,5849.23,4555.44,1293.79
16232,2023-10-29,7,Sudeste,Smartphones,Xiaomi 12,3,2229.34,0.03,6487.38,4555.44,1931.94
16233,2023-10-29,8,Sudeste,Acessórios,Suporte Notebook,2,105.73,0.1,190.31,116.64,73.67
16234,2023-10-29,9,Sudeste,Monitores,"LG 24""",2,1190.47,0.07,2214.27,1615.68,598.59
16235,2023-10-29,10,Sudeste,Notebooks,Lenovo IdeaPad,2,2931.75,0.04,5628.96,4354.56,1274.4
16236,2023-10-29,11,Centro-Oeste,Acessórios,Hub USB,12,99.78,0.03,1161.44,699.84,461.6
16237,2023-10-29,11,Centro-Oeste,Notebooks,Dell Inspiron,2,3476.25,0.12,6118.2,4354.56,1763.64
16238,2023-10-29,12,Centro-Oeste,Smartphones,iPhone 13,2,2333.64,0.1,4200.55,3036.96,1163.59
16239,2023-10-29,13,Centro-Oeste,Notebooks,Lenovo IdeaPad,2,3049.22,0.11,5427.61,4354.56,1073.05
16240,2023-10-29,16,Norte,Notebooks,Dell Inspiron,2,2745.58,0.08,5051.87,4354.56,697.31
16241,2023-10-29,17,Norte,Acessórios,Hub USB,12,92.66,0.05,1056.32,699.84,356.48
16242,2023-10-29,20,Nordeste,Smartphones,iPhone 13,1,2019.78,0.05,1918.79,1518.48,400.31
16243,2023-10-29,20,Nordeste,Acessórios,Suporte Notebook,16,107.17,0.12,1508.95,933.12,575.83
16244,2023-10-29,21,Nordeste,Monitores,"Samsung 32""",2,1093.21,0.07,2033.37,1615.68,417.69
16245,2023-10-29,21,Nordeste,Notebooks,Lenovo IdeaPad,2,3286.31,0.08,6046.81,4354.56,1692.25
16246,2023-10-29,22,Nordeste,Acessórios,Carregador 65W,3,109.63,0.06,309.16,174.96,134.2
16247,2023-10-29,22,Nordeste,Monitores,"Dell 27""",1,1316.55,0.07,1224.39,807.84,416.55
16248,2023-10-30,1,Sul,Acessórios,Cabo USB-C,18,92.14,0.03,1608.76,1049.76,559.0
16249,2023-10-30,1,Sul,Periféricos,Webcam Logitech,4,213.26,0.15,725.08,544.32,180.76
16250,2023-10-30,1,Sul,Monitores,"LG 24""",3,1218.23,0.06,3435.41,2423.52,1011.89
16251,2023-10-30,2,Sul,Monitores,"AOC 24""",1,1075.65,0.08,989.6,807.84,181.76
16252,2023-10-30,2,Sul,Smartphones,Samsung A54,2,1988.08,0.07,3697.83,3036.96,660.87
16253,2023-10-30,3,Sul,Smartphones,Xiaomi 12,3,2149.19,0.02,6318.62,4555.44,1763.18
